id,coID_x,floorID,group_isic,industry_isic,industry Title,group Title,coID_y,coCode,coTitle,coTitleEnglish,coSymbol,coSymbolEnglish,floorTitle,industryID,industryTitle,tseCode,tseCIsinCode,tseSIsinCode,marketID,marketTitle,precedencyRight,acceptionDate,acceptionDateGre,enlistedDate,enlistedDateGre,ipoDate,ipoDateGre
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,292,2899004,جام دارو,Jaam Darou Industrial Co.,فجام,JAMD,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i30765727085936322,IRO1JAMD0000,IRO1JAMD0001,1,بورس,0,1369/11/29,1991-02-18T00:00:00,1370/08/14,1991-11-05T00:00:00,1374/01/08,1995-03-28T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,1000292,2899004,ح. جام دارو,Jaam Darou Industrial Co.-R,فجامح,JAMX,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i42201186298844859,,,1,بورس,1,1369/11/29,1991-02-18T00:00:00,1370/08/14,1991-11-05T00:00:00,1374/01/08,1995-03-28T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,293,2899005,صنایع بسته بندی مشهد,Mashad Packing Co.,فبستم,FBSP,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i4159532151694984,IRO7FBSP0007,IRO7FBSP0001,16,پایه,0,1393/02/27,2014-05-17T00:00:00,1393/02/27,2014-05-17T00:00:00,1393/07/15,2014-10-07T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,1000293,2899005,ح. صنایع بسته بندی مشهد,Mashad Packing Co.-R,فبستمح,FBSX,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,16,پایه,1,1393/02/27,2014-05-17T00:00:00,1393/02/27,2014-05-17T00:00:00,1393/07/15,2014-10-07T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,294,2899006,جوش و اکسیژن ایران,Iran Weld & Oxygen Co.,فجوش,JSHP,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i64485827086284311,IRO7JSHP0007,IRO7JSHP0001,16,پایه,0,1392/06/25,2013-09-16T00:00:00,1392/06/25,2013-09-16T00:00:00,1395/01/21,2016-04-09T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,1000294,2899006,ح. جوش و اکسیژن ایران,Iran Weld & Oxygen Co.-R,فجوشح,JSHX,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,16,پایه,1,1392/06/25,2013-09-16T00:00:00,1392/06/25,2013-09-16T00:00:00,1395/01/21,2016-04-09T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,296,2899008,صنایع بسته بندی البرز,Alborz Packing Industries,فالبر,BBAL,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,30,تابعه,0,1377/03/24,1998-06-14T00:00:00,1377/11/24,1999-02-13T00:00:00,1377/12/05,1999-02-24T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,13447,2899010,تولیدی چدن سازان,Chodan Sazan Co.,چدن,CHDN,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i12329519546621752,IRO1CHDN0009,IRO1CHDN0001,1,بورس,0,1395/11/18,2017-02-06T00:00:00,1395/12/24,2017-03-14T00:00:00,1396/06/21,2017-09-12T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,1013447,2899010,ح. تولیدی چدن سازان,Chodan Sazan Co.-R,چدنح,CHDX,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,1,بورس,1,1395/11/18,2017-02-06T00:00:00,1395/12/24,2017-03-14T00:00:00,1396/06/21,2017-09-12T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,14574,2899601,کیا الکترود شرق,Kia Electrode Shargh Co.,کیا,KLSS,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i3542690854557886,IRO5KLSS0007,IRO5KLSS0001,18,کوچک و متوسط,0,1398/06/25,2019-09-16T00:00:00,1399/03/25,2020-06-14T00:00:00,1399/06/18,2020-09-08T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,1014574,2899601,ح. کیا الکترود شرق,Kia Electrode Shargh Co.-R,کیاح,KLSX,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,18,کوچک و متوسط,1,1398/06/25,2019-09-16T00:00:00,1399/03/25,2020-06-14T00:00:00,1399/06/18,2020-09-08T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,14763,2899602,گسترش قطعه سازی کمند,Kamand Parts Manufacturing Co.,فکمند,KPMP,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,i70309338813767186,IRO7KPMP0000,IRO7KPMP0001,16,پایه,0,1400/01/30,2021-04-19T00:00:00,1400/01/30,2021-04-19T00:00:00,1400/02/13,2021-05-03T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,1014763,2899602,ح. گسترش قطعه سازی کمند,Kamand Parts Manufacturing Co.-R,فکمندح,KPMX,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,16,پایه,1,1400/01/30,2021-04-19T00:00:00,1400/01/30,2021-04-19T00:00:00,1400/02/13,2021-05-03T00:00:00
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,919,2899960,ساخته‌های فلزی اصفهان,,فسپا1,,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,30,تابعه,0,,,,,,
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,12177,2899991,طراحی و مهندسی فولاد یاران یزد,,فولاژ2,,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,30,تابعه,0,,,,,,
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,14202,2899995,گسترش مولد مغناطیسی تابان,,تکادو24,,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,30,تابعه,0,,,,,,
369,15,52,2599,25,ساخت محصولات فلزي,توليد ساير محصولات فلزي,791,2899998,صنایع برش ورق فولادی مبارکه,,وتوکا29,,تولید سایر محصولات فلزی,15,ساخت محصولات فلزی,      ,,,30,تابعه,0,,,,,,
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,300,2911003,بنیان دیزل,Bonyan Diesel Co.,خبنیان,BDZP,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,i37089148943784077,IRO7BDZP0000,IRO7BDZP0001,16,پایه,0,1399/12/09,2021-02-27T00:00:00,1399/12/09,2021-02-27T00:00:00,1400/06/31,2021-09-22T00:00:00
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,1000300,2911003,ح. بنیان دیزل,Bonyan Diesel Co.-R,خبنیانح,BDZX,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,i,,,16,پایه,1,1399/12/09,2021-02-27T00:00:00,1399/12/09,2021-02-27T00:00:00,1400/06/31,2021-09-22T00:00:00
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,1862,2911974,ساخت تجهیزات سپاهان,,رمپنا3,,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,1800,2911982,مهندسی مواد کاران جاهد نو آور,,رمپنا9,,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,1835,2911983,مهندسی و ساخت پره توربین مپنا - پرتو,,رمپنا11,,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,1902,2911988,مهندسی و ساخت توربین مپنا - توگا,,رمپنا1,,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,14171,2911998,قطعات توربین شهریار,,رمپنا32,,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
370,16,64,2811,28,ماشين آلات و تجهيزات,توليد موتور، توربين به استثناي موتور هواپيما و وسايل حمل و نقل و موتور سيكلت,12650,2911999,صبا نیرو,,وسدید8,,تولید موتور، توربین به استثنای موتور هواپیما و وسایل حمل و نقل و موتور سیکلت,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,301,2912001,صنایع پمپ سازی ایران,Iranian Pump Manufacturing Co.,تپمپی,PIRN,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,i43062880954780884,IRO1PIRN0007,IRO1PIRN0001,1,بورس,0,1370/07/24,1991-10-16T00:00:00,1370/08/29,1991-11-20T00:00:00,1374/02/23,1995-05-13T00:00:00
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,1000301,2912001,ح. صنایع پمپ سازی ایران,Iranian Pump Manufacturing Co.-R,تپمپیح,PIRX,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,i47931755217693300,,,1,بورس,1,1370/07/24,1991-10-16T00:00:00,1370/08/29,1991-11-20T00:00:00,1374/02/23,1995-05-13T00:00:00
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,278,2912003,مهندسی تکنوتار,Technotar Engineering Co.,تکنو,TKNO,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,i3654864906585643,IRO1TKNO0002,IRO1TKNO0001,1,بورس,0,1381/05/28,2002-08-19T00:00:00,1382/11/04,2004-01-24T00:00:00,1382/12/27,2004-03-17T00:00:00
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,1000278,2912003,ح. مهندسی تکنوتار,Technotar Engineering Co.-R,تکنوح,TKNX,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,i21727652065573865,,,1,بورس,1,1381/05/28,2002-08-19T00:00:00,1382/11/04,2004-01-24T00:00:00,1382/12/27,2004-03-17T00:00:00
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,2022,2912800,راهبران آب شرب ایران,,تپمپی10,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,2023,2912801,پمپ سازی پرشیا,,تپمپی6,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,1880,2912823,خدمات بعد از فروش تلمبه سازان تبریز,,تپمپی4,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,12204,2912985,کمپرسور سازی پادنا,,وامید4,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,12170,2912990,صنایع نوید موتور,,تپمپی5,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,14031,2912992,تولید شیرهای نفتی تهران سوفا,,فنفت4,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,14102,2912993,سلسله آب حیات کرمان,,پلوله3,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,14122,2912995,شیر سازی,,فنفت3,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,14240,2912996,مهندسی وساخت معین ابشار,,تپمپی11,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,12780,2912998,صنایع پمپیران,,تپمپی1,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
371,16,56,2813,28,ماشين آلات و تجهيزات,توليد پمپ، كمپرسور، شيرآب و ديگر شيرآلات,12748,2912999,صنایع پمپ سازی نوید سهند,,تپمپی9,,تولید پمپ، کمپرسور، شیرآب و دیگر شیرآلات,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
372,16,58,2814,28,ماشين آلات و تجهيزات,توليد دنده ماشين و ديگر ابزار حمل و نقل,,,,,,,,,,,,,,,,,,,,,
373,16,60,2815,28,ماشين آلات و تجهيزات,توليد فر، كوره و مشعل كوره,,,,,,,,,,,,,,,,,,,,,
374,16,55,2816,28,ماشين آلات و تجهيزات,توليد تجهيزات بالابر و جابجايي,306,2915002,مهندسی فیروزا,Firouza Engineering Co.,تفیرو,FROP,تولید تجهیزات بالابر و جابجایی,16,ماشین آلات و تجهیزات,i45062188442385800,IRO7FROP0003,IRO7FROP0001,16,پایه,0,1393/06/09,2014-08-31T00:00:00,1393/06/09,2014-08-31T00:00:00,1393/06/25,2014-09-16T00:00:00
374,16,55,2816,28,ماشين آلات و تجهيزات,توليد تجهيزات بالابر و جابجايي,1000306,2915002,ح. مهندسی فیروزا,Firouza Engineering Co.-R,تفیروح,FROX,تولید تجهیزات بالابر و جابجایی,16,ماشین آلات و تجهیزات,      ,,,16,پایه,1,1393/06/09,2014-08-31T00:00:00,1393/06/09,2014-08-31T00:00:00,1393/06/25,2014-09-16T00:00:00
374,16,55,2816,28,ماشين آلات و تجهيزات,توليد تجهيزات بالابر و جابجايي,307,2915003,ماشین سازی نیرو محرکه,Niroumoharekeh Machine Tools Co.,تمحرکه,NMTP,تولید تجهیزات بالابر و جابجایی,16,ماشین آلات و تجهیزات,i22427604495160869,IRO7NMTP0003,IRO7NMTP0001,16,پایه,0,1399/10/14,2021-01-03T00:00:00,1399/10/14,2021-01-03T00:00:00,1399/12/25,2021-03-15T00:00:00
374,16,55,2816,28,ماشين آلات و تجهيزات,توليد تجهيزات بالابر و جابجايي,1000307,2915003,ح. ماشین سازی نیرو محرکه,Niroumoharekeh Machine Tools Co.-R,تمحرکهح,NMTX,تولید تجهیزات بالابر و جابجایی,16,ماشین آلات و تجهیزات,i,,,16,پایه,1,1399/10/14,2021-01-03T00:00:00,1399/10/14,2021-01-03T00:00:00,1399/12/25,2021-03-15T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,310,2921001,صنایع تولیدی اشتاد ایران,Ashtad Iran Co.,تشتاد,ESHP,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i66127247173352975,IRO7ESHP0002,IRO7ESHP0001,16,پایه,0,1391/08/06,2012-10-27T00:00:00,1391/08/06,2012-10-27T00:00:00,1393/03/17,2014-06-07T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1000310,2921001,ح. صنایع تولیدی اشتاد ایران,Ashtad Iran Co.-R,تشتادح,ESHX,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i12230571636239922,,,16,پایه,1,1391/08/06,2012-10-27T00:00:00,1391/08/06,2012-10-27T00:00:00,1393/03/17,2014-06-07T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,311,2921002,کمباین سازی ایران,Iran Combine Manufacturing Co.,تکمبا,COMB,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i30719054967088301,IRO1COMB0003,IRO1COMB0001,1,بورس,0,1373/10/12,1995-01-02T00:00:00,1374/03/08,1995-05-29T00:00:00,1374/03/21,1995-06-11T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1000311,2921002,ح. کمباین سازی ایران,Iran Combine Manufacturing Co.-R,تکمباح,COMX,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i70480481633645190,,,1,بورس,1,1373/10/12,1995-01-02T00:00:00,1374/03/08,1995-05-29T00:00:00,1374/03/21,1995-06-11T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,312,2921003,تراکتورسازی ایران,Iran Tractor Manufacturing Co.,تایرا,TRIR,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i19298748452450329,IRO1TRIR0009,IRO1TRIR0001,1,بورس,0,1374/11/09,1996-01-29T00:00:00,1375/04/19,1996-07-09T00:00:00,1375/05/16,1996-08-06T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1000312,2921003,ح. تراکتورسازی ایران,Iran Tractor Manufacturing Co.-R,تایراح,TRIX,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i69858202392669780,,,1,بورس,1,1374/11/09,1996-01-29T00:00:00,1375/04/19,1996-07-09T00:00:00,1375/05/16,1996-08-06T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,439,2921004,ماشین آلات صنعتی تراکتورسازی ایران,Iran Tractor Industrial Machinery Co.,تراک,MOZP,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i47682749782963302,IRO7MOZP0004,IRO7MOZP0001,16,پایه,0,1392/06/25,2013-09-16T00:00:00,1392/06/25,2013-09-16T00:00:00,1392/11/08,2014-01-28T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1000439,2921004,ح. ماشین آلات صنعتی تراکتورسازی ایران,Iran Tractor Industrial Machinery Co.-R,تراکح,MOZX,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,      ,,,16,پایه,1,1392/06/25,2013-09-16T00:00:00,1392/06/25,2013-09-16T00:00:00,1392/11/08,2014-01-28T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,313,2921005,گسترش صنایع و خدمات کشاورزی,Agricultural Industries & Services Development Co.,تکشا,GSKE,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i62258804563636993,IRO1GSKE0004,IRO1GSKE0001,1,بورس,0,1381/06/18,2002-09-09T00:00:00,1382/09/16,2003-12-07T00:00:00,1382/10/27,2004-01-17T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1000313,2921005,ح. گسترش صنایع و خدمات کشاورزی,Agricultural Industries & Services Development Co.-R,تکشاح,GSKX,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,i66191028275418950,,,1,بورس,1,1381/06/18,2002-09-09T00:00:00,1382/09/16,2003-12-07T00:00:00,1382/10/27,2004-01-17T00:00:00
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1874,2921895,مهندسی و تولید ماشین آلات راهسازی و معدنی کشاورزی - هپکو اراک,,تپکو2,,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,1868,2921963,فرتاک ماشین,,تپکو7,,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
377,16,62,2821,28,ماشين آلات و تجهيزات,توليد ماشين آلات كشاورزي و جنگلداري,12278,2921990,تراکتورسازی کردستان,,تایرا1,,تولید ماشین آلات کشاورزی و جنگلداری,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,314,2924001,تولید تجهیزات سنگین - هپکو,Heavy Equipment Production Co. - HEPCO,تپکو,HPKP,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,i54509759694064219,IRO7HPKP0007,IRO7HPKP0001,16,پایه,0,1392/06/25,2013-09-16T00:00:00,1392/06/25,2013-09-16T00:00:00,1392/08/21,2013-11-12T00:00:00
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,1000314,2924001,ح. تولید تجهیزات سنگین - هپکو,Heavy Equipment Production Co. - HEPCO-R,تپکوح,HPKX,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,i6929045701984377,,,16,پایه,1,1392/06/25,2013-09-16T00:00:00,1392/06/25,2013-09-16T00:00:00,1392/08/21,2013-11-12T00:00:00
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,1882,2924841,مهندسی و قطعات ماشین آلات راهسازی ایران,,تپکو4,,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,1802,2924873,مهندسی ساخت صنایع فولاد سایا,,تکادو10,,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,14005,2924994,توان کاو,,ونیرو3,,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,14138,2924996,صنعت کوشان آریا,,چدن4,,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
378,16,57,2824,28,ماشين آلات و تجهيزات,توليد تجهيزات سنگين معدني و ساختماني,669,2924997,ساخت و نصب صنعتی البرز,,سفارس17,,تولید تجهیزات سنگین معدنی و ساختمانی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,,,,,,
379,16,63,2826,28,ماشين آلات و تجهيزات,توليد ماشين آلات نساجي پوشاك و محصولات چرمي,,,,,,,,,,,,,,,,,,,,,
380,16,61,2825,28,ماشين آلات و تجهيزات,توليد لوازم خانگي,316,2930001,کمپرسورسازی ایران,Iran Compressor Manufacturing,تکمان,COPI,تولید لوازم خانگی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,1352/04/02,1973-06-23T00:00:00,1352/04/02,1973-06-23T00:00:00,1374/04/31,1995-07-22T00:00:00
380,16,61,2825,28,ماشين آلات و تجهيزات,توليد لوازم خانگي,280,2930002,ارج,Arj,لارج,ARJC,تولید لوازم خانگی,16,ماشین آلات و تجهیزات,      ,,,30,تابعه,0,1352/07/23,1973-10-15T00:00:00,1352/07/23,1973-10-15T00:00:00,1374/04/26,1995-07-17T00:00:00
380,16,61,2825,28,ماشين آلات و تجهيزات,توليد لوازم خانگي,321,2930007,کارخانجات لوازم خانگی پارس,Pars Appliances Co.,لخانه,LKPP,تولید لوازم خانگی,16,ماشین آلات و تجهیزات,i56006915451245411,IRO7LKPP0001,IRO7LKPP0001,16,پایه,0,1391/10/26,2013-01-15T00:00:00,1391/10/26,2013-01-15T00:00:00,1392/10/04,2013-12-25T00:00:00
380,16,61,2825,28,ماشين آلات و تجهيزات,توليد لوازم خانگي,1000321,2930007,ح. کارخانجات لوازم خانگی پارس,Pars Appliances Co.-R,لخانهح,LKPX,تولید لوازم خانگی,16,ماشین آلات و تجهیزات,i64124003812404302,,,16,پایه,1,1391/10/26,2013-01-15T00:00:00,1391/10/26,2013-01-15T00:00:00,1392/10/04,2013-12-25T00:00:00
380,16,61,2825,28,ماشين آلات و تجهيزات,توليد لوازم خانگي,322,2930008,صنعتی پارس خزر,Pars Khazar Industrial Co.,لخزر,KHAZ,تولید لوازم خانگی,16,ماشین آلات و تجهیزات,i65414507129586385,IRO1KHAZ0008,IRO1KHAZ0001,1,بورس,0,1374/11/23,1996-02-12T00:00:00,1374/12/27,1996-03-17T00:00:00,1374/12/28,1996-03-18T00:00:00
380,16,61,2825,28,ماشين آلات و تجهيزات,توليد لوازم خانگي,1000322,2930008,ح. صنعتی پارس خزر,Pars Khazar Industrial Co.-R,لخزرح,KHAX,تولید لوازم خانگی,16,ماشین آلات و تجهیزات,i69377916525018465,,,1,بورس,1,1374/11/23,1996-02-12T00:00:00,1374/12/27,1996-03-17T00:00:00,1374/12/28,1996-03-18T00:00:00
